,RSIOverbought,RSIOversold,TSIOverbought,TSIOversold,LowBollinger,HighBollinger,GoldenCross,ChandelierExit,0,1,2
1718,True,False,True,False,False,False,False,False,0,0,1
1719,True,False,True,False,False,False,False,False,0,0,1
1720,True,False,True,False,False,False,False,False,0,0,1
1721,True,False,True,False,False,False,False,False,0,0,1
1722,True,False,True,False,False,False,False,False,0,0,1
1723,True,False,True,False,False,False,False,False,0,0,1
1724,True,False,True,False,False,False,False,False,0,0,1
1725,True,False,True,False,False,False,False,False,0,0,1
1726,True,False,True,False,False,False,False,False,0,0,1
1727,True,False,True,False,False,False,False,False,0,0,1
1728,True,False,True,False,False,False,False,False,0,0,1
1729,True,False,True,False,False,False,True,False,0,0,1
1730,True,False,True,False,False,False,True,False,0,0,1
1731,True,False,True,False,False,False,True,False,0,0,1
1732,True,False,True,False,False,False,True,False,0,0,1
1733,True,False,True,False,False,False,True,False,0,0,1
1734,True,False,True,False,False,False,True,False,0,0,1
1735,False,False,True,False,False,False,True,False,0,0,1
1736,False,False,True,False,False,False,True,False,0,0,1
1737,False,False,True,False,False,False,True,False,0,0,1
1738,False,False,True,False,False,False,True,False,0,0,1
1739,False,False,True,False,False,False,True,True,0,0,1
1740,False,False,True,False,False,False,True,True,0,0,1
1741,False,False,False,False,False,False,True,True,0,1,0
1742,False,True,False,False,False,False,True,True,0,1,0
1743,False,True,False,False,False,False,True,True,0,1,0
1744,False,True,False,False,False,False,True,True,0,1,0
1745,False,True,False,False,False,False,True,True,0,1,0
1746,False,True,False,False,False,False,True,True,0,1,0
1747,False,True,False,False,False,False,True,True,0,1,0
1748,False,True,False,False,False,False,True,True,0,1,0
1749,False,False,False,False,False,False,True,False,0,0,1
1750,False,False,False,False,False,False,True,False,0,0,1
1751,False,False,False,False,False,False,True,False,0,0,1
1752,False,False,False,False,False,False,True,False,0,0,1
1753,False,False,False,False,False,False,True,False,0,0,1
1754,False,False,False,False,False,False,True,False,0,0,1
1755,False,False,False,False,False,False,True,False,0,0,1
1756,False,False,False,False,False,False,True,False,0,0,1
1757,False,False,False,False,False,False,True,False,0,0,1
1758,False,False,False,False,False,False,True,False,0,0,1
1759,False,False,False,False,False,False,True,False,0,0,1
1760,False,False,False,False,False,False,True,False,0,0,1
1761,False,False,False,False,False,False,True,False,0,0,1
1762,False,False,False,False,True,False,True,True,0,1,0
1763,False,False,False,False,False,False,True,False,0,0,1
1764,False,False,False,False,True,False,True,True,0,1,0
1765,False,False,False,False,False,False,True,True,0,1,0
1766,False,False,False,False,False,False,True,False,0,0,1
1767,False,False,False,False,False,False,True,False,0,0,1
1768,False,False,False,False,False,False,True,False,0,0,1
1769,False,False,False,False,False,False,True,True,0,1,0
1770,False,True,False,False,False,False,True,True,0,1,0
1771,False,True,False,False,False,False,True,True,0,1,0
1772,False,True,False,False,False,False,True,False,0,0,1
1773,False,False,False,False,False,False,True,False,0,0,1
1774,False,False,False,False,False,False,True,False,0,0,1
1775,False,False,False,False,False,False,True,False,0,0,1
1776,False,False,False,False,False,False,True,False,0,0,1
1777,False,False,False,False,False,False,True,False,0,0,1
1778,False,False,False,False,False,False,True,False,0,0,1
1779,False,False,False,False,False,False,True,False,0,0,1
1780,False,False,False,False,False,False,True,False,0,0,1
1781,False,False,False,False,False,False,True,False,0,0,1
1782,False,False,False,False,False,False,True,False,0,0,1
1783,False,False,False,False,False,True,True,False,0,0,1
1784,False,False,False,False,False,False,True,False,0,0,1
1785,False,False,False,False,False,False,True,False,0,0,1
1786,False,False,False,False,False,False,True,False,0,0,1
1787,False,False,False,False,False,False,True,False,0,0,1
1788,False,False,False,False,False,True,True,False,0,0,1
1789,True,False,False,False,False,False,True,False,0,0,1
1790,False,False,False,False,False,False,True,False,0,0,1
1791,True,False,False,False,False,True,True,False,0,0,1
1792,True,False,False,False,False,False,True,False,0,0,1
1793,False,False,False,False,False,False,True,False,0,0,1
1794,True,False,False,False,False,False,True,False,0,0,1
1795,True,False,False,False,False,False,True,False,0,0,1
1796,False,False,False,False,False,False,True,True,0,1,0
1797,False,False,False,False,False,False,True,False,0,0,1
1798,False,False,False,False,False,False,True,True,0,1,0
1799,False,False,False,False,False,False,True,True,0,1,0
1800,False,False,False,False,False,False,True,True,0,1,0
1801,False,False,False,False,False,False,True,True,0,1,0
1802,False,False,False,False,False,False,True,True,0,1,0
1803,False,False,False,False,False,False,True,True,0,1,0
1804,False,False,False,False,False,False,True,False,0,0,1
1805,False,False,False,False,False,False,True,False,0,0,1
1806,False,False,False,False,False,False,True,True,0,1,0
1807,False,False,False,False,False,False,True,False,0,0,1
1808,False,False,False,False,False,False,True,False,0,0,1
1809,False,False,False,False,False,False,True,False,0,0,1
1810,False,False,False,False,False,False,True,False,0,0,1
1811,False,False,False,False,False,False,True,False,0,0,1
1812,False,False,False,False,False,False,True,False,0,0,1
1813,False,False,False,False,False,False,True,False,0,0,1
1814,False,False,False,False,False,False,True,False,0,0,1
1815,False,False,False,False,False,False,True,False,0,0,1
1816,False,False,False,False,False,False,True,False,0,0,1
1817,False,False,False,False,False,False,True,False,0,0,1
1818,False,False,False,False,False,False,True,False,0,0,1
1819,False,False,False,False,False,False,True,False,0,0,1
1820,True,False,False,False,False,True,True,False,0,0,1
1821,True,False,False,False,False,True,True,False,0,0,1
1822,True,False,False,False,False,True,True,False,0,0,1
1823,True,False,False,False,False,True,True,False,0,0,1
1824,True,False,False,False,False,False,True,False,0,0,1
1825,True,False,False,False,False,False,True,False,0,0,1
1826,True,False,True,False,False,False,True,False,0,0,1
1827,True,False,True,False,False,False,True,False,0,0,1
1828,True,False,True,False,False,False,True,False,0,0,1
1829,True,False,True,False,False,True,True,False,0,0,1
1830,True,False,True,False,False,True,True,False,0,0,1
1831,True,False,True,False,False,False,True,False,0,0,1
1832,True,False,True,False,False,False,True,False,0,0,1
1833,True,False,True,False,False,False,True,False,0,0,1
1834,True,False,True,False,False,False,True,False,0,0,1
1835,True,False,True,False,False,False,True,False,0,0,1
1836,True,False,True,False,False,True,True,False,0,0,1
1837,True,False,True,False,False,True,True,False,0,0,1
1838,True,False,True,False,False,True,True,False,0,0,1
1839,True,False,True,False,False,False,True,False,0,0,1
1840,True,False,True,False,False,False,True,False,0,0,1
1841,True,False,True,False,False,False,True,False,0,0,1
1842,True,False,True,False,False,False,True,False,0,0,1
1843,True,False,True,False,False,False,True,False,0,0,1
1844,True,False,True,False,False,False,True,False,0,0,1
1845,True,False,True,False,False,False,True,False,0,0,1
1846,True,False,True,False,False,False,True,False,0,0,1
1847,True,False,True,False,False,False,True,False,0,0,1
1848,True,False,True,False,False,False,True,False,0,0,1
1849,True,False,True,False,False,False,True,False,0,0,1
1850,False,False,True,False,False,False,True,False,0,0,1
1851,False,False,True,False,False,False,True,False,0,0,1
1852,False,False,True,False,False,False,True,False,0,0,1
1853,False,False,True,False,False,False,True,False,0,0,1
1854,False,False,True,False,False,False,True,False,0,0,1
1855,False,False,True,False,False,True,True,False,0,0,1
1856,False,False,True,False,False,True,True,False,0,0,1
1857,False,False,True,False,False,True,True,False,0,0,1
1858,True,False,True,False,False,False,True,False,0,0,1
1859,True,False,True,False,False,False,True,False,0,0,1
1860,True,False,True,False,False,False,True,False,0,0,1
1861,True,False,True,False,False,False,True,False,0,0,1
1862,True,False,True,False,False,False,True,False,0,0,1
1863,True,False,True,False,False,False,True,False,0,0,1
1864,True,False,True,False,False,False,True,False,0,0,1
1865,True,False,True,False,False,False,True,False,0,0,1
1866,True,False,True,False,False,False,True,False,0,0,1
1867,True,False,True,False,False,False,True,False,0,0,1
1868,False,False,True,False,False,False,True,False,0,0,1
1869,False,False,True,False,False,False,True,False,0,0,1
1870,False,False,True,False,False,False,True,False,0,0,1
1871,False,False,True,False,False,False,True,False,0,0,1
1872,False,False,True,False,False,False,True,False,0,0,1
1873,False,False,True,False,False,False,True,False,0,0,1
1874,False,False,True,False,False,False,True,False,0,0,1
1875,False,False,True,False,False,False,True,False,0,0,1
1876,False,False,True,False,False,False,True,False,0,0,1
1877,False,False,False,False,False,False,True,False,0,0,1
1878,False,False,False,False,False,False,True,True,0,1,0
1879,False,False,False,False,False,False,True,True,0,1,0
1880,False,False,False,False,False,False,True,True,0,1,0
1881,False,False,False,False,False,False,True,False,0,0,1
1882,False,False,False,False,False,False,True,False,0,0,1
1883,False,False,False,False,False,False,True,False,0,0,1
1884,False,False,False,False,False,False,True,False,0,0,1
1885,False,False,False,False,False,False,True,False,0,0,1
1886,False,False,False,False,False,False,True,False,0,0,1
1887,False,False,False,False,False,False,True,False,0,0,1
1888,False,False,False,False,False,False,True,False,0,0,1
1889,False,False,False,False,False,False,True,False,0,0,1
1890,False,False,False,False,False,False,True,False,0,0,1
1891,True,False,False,False,False,True,True,False,0,0,1
1892,False,False,False,False,False,False,True,False,0,0,1
1893,True,False,False,False,False,False,True,False,0,0,1
1894,False,False,False,False,False,False,True,False,0,0,1
1895,False,False,False,False,False,False,True,False,0,0,1
1896,False,False,False,False,False,False,True,False,0,0,1
1897,False,False,False,False,False,False,True,False,0,0,1
1898,False,False,False,False,False,False,True,False,0,0,1
1899,True,False,False,False,False,True,True,False,0,0,1
1900,True,False,True,False,False,True,True,False,0,0,1
1901,False,False,True,False,False,True,True,False,0,0,1
1902,False,False,True,False,False,False,True,False,0,0,1
1903,False,False,True,False,False,False,True,False,0,0,1
1904,False,False,False,False,False,False,True,False,0,0,1
1905,False,False,False,False,False,False,True,False,0,0,1
1906,False,False,False,False,False,False,True,False,0,0,1
1907,False,False,False,False,False,False,True,False,0,0,1
1908,False,False,False,False,False,False,True,False,0,0,1
1909,False,False,False,False,False,False,True,False,0,0,1
1910,False,False,False,False,False,False,True,True,0,1,0
1911,False,False,False,False,False,False,True,True,0,1,0
1912,False,False,False,False,False,False,True,True,0,1,0
1913,False,True,False,False,False,False,True,True,0,1,0
1914,False,True,False,False,False,False,True,True,0,1,0
1915,False,True,False,False,False,False,True,True,0,1,0
1916,False,False,False,False,False,False,True,False,0,0,1
1917,False,False,False,False,False,False,True,False,0,0,1
1918,False,False,False,False,False,False,True,False,0,0,1
1919,False,False,False,False,False,False,True,False,0,0,1
1920,False,False,False,False,False,False,True,False,0,0,1
1921,False,False,False,False,False,False,True,False,0,0,1
1922,False,False,False,False,False,False,True,False,0,0,1
1923,False,False,False,False,False,False,True,False,0,0,1
1924,False,False,False,False,False,False,True,False,0,0,1
1925,False,False,False,False,False,False,True,False,0,0,1
1926,False,False,False,False,False,False,True,False,0,0,1
1927,True,False,False,False,False,True,True,False,0,0,1
1928,True,False,False,False,False,True,True,False,0,0,1
1929,True,False,False,False,False,True,True,False,0,0,1
1930,True,False,False,False,False,False,True,False,0,0,1
1931,False,False,False,False,False,False,True,False,0,0,1
1932,False,False,False,False,False,False,True,False,0,0,1
1933,False,False,False,False,False,False,True,False,0,0,1
1934,True,False,False,False,False,False,True,False,0,0,1
1935,True,False,True,False,False,False,True,False,0,0,1
1936,False,False,True,False,False,False,True,False,0,0,1
1937,True,False,True,False,False,False,True,False,0,0,1
1938,True,False,True,False,False,False,True,False,0,0,1
1939,True,False,True,False,False,False,True,False,0,0,1
1940,True,False,True,False,False,False,True,False,0,0,1
1941,True,False,True,False,False,False,True,False,0,0,1
1942,True,False,True,False,False,False,True,False,0,0,1
