,RSIOverbought,RSIOversold,TSIOverbought,TSIOversold,LowBollinger,HighBollinger,GoldenCross,ChandelierExit
2010,False,False,False,False,False,False,True,False
2011,False,False,False,False,False,False,True,False
2012,False,False,False,False,False,False,True,False
2013,False,False,False,False,False,False,True,False
2014,False,False,False,False,False,False,True,False
2015,False,False,False,False,False,False,True,True
2016,False,False,False,False,False,False,True,True
2017,False,False,False,False,True,False,True,True
2018,False,False,False,False,False,False,True,True
2019,False,False,False,False,False,False,True,True
2020,False,True,False,False,False,False,True,True
2021,False,True,False,False,False,False,True,True
2022,False,True,False,False,False,False,True,True
2023,False,True,False,False,False,False,True,True
2024,False,True,False,True,False,False,True,True
2025,False,True,False,True,False,False,True,True
2026,False,True,False,True,False,False,True,False
2027,False,True,False,True,False,False,True,True
2028,False,True,False,True,False,False,True,False
2029,False,True,False,True,False,False,True,False
2030,False,False,False,True,False,False,True,False
2031,False,False,False,True,False,False,True,False
2032,False,False,False,True,False,False,True,False
2033,False,False,False,True,False,False,True,False
2034,False,True,False,True,True,False,True,False
2035,False,False,False,True,False,False,True,False
2036,False,False,False,True,False,False,True,False
2037,False,False,False,True,False,False,True,False
2038,False,False,False,False,False,False,True,False
2039,False,False,False,False,False,False,True,False
2040,False,False,False,False,False,False,True,False
2041,False,False,False,False,False,False,True,False
2042,False,False,False,False,False,False,True,False
2043,False,False,False,False,False,False,True,False
2044,False,False,False,False,False,False,True,False
2045,False,False,False,False,False,False,True,False
2046,False,False,False,False,False,False,True,False
2047,False,False,False,False,False,False,True,False
2048,False,False,False,False,False,False,True,False
2049,False,False,False,False,False,False,False,True
2050,False,False,False,False,True,False,False,True
2051,False,True,False,False,True,False,False,True
2052,False,False,False,False,False,False,False,True
2053,False,True,False,False,False,False,False,True
2054,False,True,False,True,False,False,False,True
2055,False,False,False,True,False,False,False,True
2056,False,False,False,True,False,False,False,True
2057,False,False,False,False,False,False,False,False
2058,False,False,False,False,False,False,False,False
2059,False,False,False,False,False,False,False,False
2060,False,False,False,False,False,False,False,False
2061,False,False,False,False,False,False,False,False
2062,False,False,False,False,False,False,False,False
2063,False,False,False,False,False,False,False,False
2064,False,False,False,False,False,False,False,False
2065,True,False,False,False,False,True,False,False
2066,False,False,False,False,False,False,False,False
2067,False,False,False,False,False,False,False,False
2068,False,False,False,False,False,False,False,False
2069,False,False,False,False,False,False,False,False
2070,False,False,False,False,False,False,False,False
2071,False,False,False,False,False,False,False,False
2072,False,False,False,False,False,False,False,False
2073,False,False,False,False,False,False,False,False
2074,False,False,False,False,False,False,False,False
2075,False,False,False,False,False,False,False,False
2076,False,False,False,False,False,False,False,False
2077,False,False,False,False,False,False,False,False
2078,False,False,False,False,False,False,False,False
2079,False,False,False,False,False,False,False,False
2080,False,False,False,False,False,False,False,False
2081,False,False,False,False,False,False,False,False
2082,False,False,False,False,False,False,False,False
2083,False,False,False,False,False,False,False,False
2084,False,False,False,False,False,True,False,False
2085,False,False,False,False,False,False,False,False
2086,False,False,False,False,False,False,False,False
2087,False,False,False,False,False,False,False,False
2088,False,False,False,False,False,False,False,False
2089,False,False,False,False,False,False,False,False
2090,False,False,False,False,False,False,False,False
2091,False,False,False,False,False,False,False,False
2092,False,False,False,False,False,False,False,False
2093,False,False,False,False,False,False,False,False
2094,False,False,False,False,False,False,False,False
2095,False,False,False,False,False,False,False,False
2096,False,False,False,False,False,False,False,False
2097,False,False,False,False,False,False,False,False
2098,False,False,False,False,False,False,False,True
2099,False,False,False,False,False,False,False,True
2100,False,False,False,False,False,False,False,False
2101,False,False,False,False,False,False,False,False
2102,False,False,False,False,False,False,False,True
2103,False,False,False,False,False,False,False,False
2104,False,False,False,False,False,False,False,False
2105,False,False,False,False,False,False,False,False
2106,False,False,False,False,False,False,False,False
2107,False,False,False,False,False,False,False,False
2108,False,False,False,False,False,False,False,False
2109,False,False,False,False,False,False,False,False
2110,False,False,False,False,False,False,False,False
2111,False,False,False,False,False,False,False,False
2112,False,False,False,False,False,False,False,False
2113,True,False,False,False,False,False,False,False
2114,False,False,False,False,False,False,False,False
2115,False,False,False,False,False,False,False,False
2116,False,False,False,False,False,False,False,False
2117,False,False,False,False,False,False,False,False
2118,False,False,False,False,False,False,False,False
2119,False,False,False,False,False,False,False,False
2120,False,False,False,False,False,False,False,False
2121,False,False,False,False,False,False,False,True
2122,False,False,False,False,False,False,False,True
2123,False,False,False,False,False,False,False,False
2124,False,False,False,False,False,False,False,False
2125,False,False,False,False,False,False,False,False
2126,False,False,False,False,False,False,False,False
2127,False,False,False,False,False,False,False,False
2128,False,False,False,False,False,False,False,False
2129,False,False,False,False,False,False,False,False
2130,False,False,False,False,False,False,False,False
2131,False,False,False,False,False,False,False,False
2132,False,False,False,False,False,False,False,False
2133,False,False,False,False,True,False,False,True
2134,False,False,False,False,True,False,False,True
2135,False,False,False,False,False,False,False,True
2136,False,False,False,False,True,False,False,True
2137,False,False,False,False,False,False,False,True
2138,False,True,False,False,False,False,False,True
2139,False,False,False,False,False,False,False,False
2140,False,True,False,False,False,False,False,True
2141,False,True,False,False,False,False,False,True
2142,False,True,False,False,False,False,False,True
2143,False,True,False,False,False,False,False,True
2144,False,True,False,True,False,False,False,True
2145,False,False,False,False,False,False,False,False
2146,False,False,False,False,False,False,False,False
2147,False,False,False,False,False,False,False,False
2148,False,False,False,False,False,False,False,False
2149,False,False,False,False,False,False,False,False
2150,False,False,False,False,False,False,False,False
